wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1,wds_dec1,wds_ra2,wds_dec2,gaia_designation1,gaia_source_id1,gaia_ra1,gaia_dec1,gaia_parallax1,gaia_pmra1,gaia_pmdec1,gaia_pm1,gaia_phot_g_mean_mag1,gaia_phot_bp_mean_mag1,gaia_phot_rp_mean_mag1,gaia_has_xp_continuous1,gaia_ruwe1,gaia_phot_variable_flag1,gaia_non_single_star1,gaia_flag1,gaia_designation2,gaia_source_id2,gaia_ra2,gaia_dec2,gaia_parallax2,gaia_pmra2,gaia_pmdec2,gaia_pm2,gaia_phot_g_mean_mag2,gaia_phot_bp_mean_mag2,gaia_phot_rp_mean_mag2,gaia_has_xp_continuous2,gaia_ruwe2,gaia_phot_variable_flag2,gaia_non_single_star2,gaia_flag2,xm_chk1,xm_chk2,gaia_sep,gaia_br_diff1,gaia_br_diff2,syn1,syn2,syn_dm
1352,15488+1243,LSC  61,AB,2021.387,y,0.5387,0.0025,100.63,0.26,3.5,0.0,,1,1,,,$,$,6.8,10.6,-14.0,-8.0,-14.0,-8.0,,!,16.1245154965971,16.1245154965971,237.2102695447188,12.72357555554848,237.2104203180404,12.72354795222021,Gaia DR3 1190036623413659520,1190036623413659520,237.2102762089573,12.72358787733225,4.357421340929991,-15.381109987807816,-7.145813506921089,16.959988,6.797235,6.7848215,6.7409573,False,1.3909411,VARIABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,0.0438641999999998,,,,
1353,07214-1944,LV    4,AB,2021.0365,V,2.0849,0.0033,311.35,0.09,1.0,0.0,:,1,1,,,$,$,9.86,9.95,-21.0,16.0,-37.0,30.0,,.,26.40075756488817,47.63402145525821,110.35648417348038,-19.73895666664049,110.3559467316524,-19.738511831598544,Gaia DR3 2930463470327158144,2930463470327158144,110.3565931623704,-19.73902934464288,1.848452986779481,-5.174322015944199,4.490873387009774,6.8513904,9.888222,9.876625,9.78765,True,1.1215383,NOT_AVAILABLE,0,!,Gaia DR3 2930462718706433024,2.930462718706433e+18,110.35706057994268,-19.739415614691755,1.809916663109395,-5.490220132182153,4.413918569003242,7.044515,9.899853,9.845906,9.803391,True,1.0534409,NOT_AVAILABLE,0.0,.,False,False,2.1076523812400128,0.08897500000000136,0.04251499999999986,9.907347150811812,9.91597183267584,0.00862468186402765
1354,00321+6715,"MCY   1Aa,Ab","Aa,Ab",2021.7975,y,0.4287,0.0764,295.6,1.63,1.9,0.2247,:,3,1,Gaia DR3 527956488340229632,Gaia DR3 527956488340229632,!,!,10.3,13.4,1740.0,-350.0,1740.0,-350.0,NO P,!,1774.8521065147936,1774.8521065147936,8.142609585038455,67.2342209786355,8.14233208221241,67.23427243260379,Gaia DR3 527956488340229632,527956488340229632,8.14303081725879,67.23432836058251,101.08642729912918,1748.3189457862784,-347.5892927945718,1782.5367,9.566636,10.725487,8.421021,True,5.8858223,NOT_AVAILABLE,0,!,Gaia DR3 527956488339113600,5.279564883391136e+17,8.142840068147475,67.23327824206002,100.3966028700123,1703.2256352835657,-250.05623854616192,1721.4835,11.106811,12.515979,9.896468,False,1.541342,NOT_AVAILABLE,0.0,.,True,False,3.7897545415152236,2.3044659999999997,2.6195109999999993,10.442076957305886,,
1355,20422+4041,MLB  23,AB,2021.6933,V,7.6149,0.0472,40.03,0.36,4.0,0.0,*,1,1,Gaia DR3 2066050213373111296,,.,$,9.0,10.9,83.0,11.0,83.0,11.0,,!,83.72574275573791,83.72574275573791,310.5426114366048,40.68110444342293,310.54440552498386,40.68272409290984,Gaia DR3 2066050213373111296,2066050213373111296,310.5426480081415,40.68112599161132,15.659280978810155,83.08930712734377,12.325395206951285,83.998505,8.8119,9.134171,8.31851,True,1.0143691,NOT_AVAILABLE,0,.,Gaia DR3 2066050213373372544,2.0660502133733724e+18,310.5444698430896,40.68272835235015,15.604094758192778,80.99552754986458,13.762377367873158,82.156425,11.536695,12.32039,10.672212,True,0.9260368,NOT_AVAILABLE,0.0,.,True,False,7.616613526860627,0.8156610000000004,1.6481779999999997,8.974566560626304,12.104382639263466,3.1298160786371625
1356,20422+4041,MLB  23,AB,2021.6933,y,7.6469,0.0122,40.38,0.09,4.1,0.0,*,1,1,Gaia DR3 2066050213373111296,,.,$,9.0,10.9,83.0,11.0,83.0,11.0,,!,83.72574275573791,83.72574275573791,310.5426114366048,40.68110444342293,310.5444261322998,40.68272252281094,Gaia DR3 2066050213373111296,2066050213373111296,310.5426480081415,40.68112599161132,15.659280978810155,83.08930712734377,12.325395206951285,83.998505,8.8119,9.134171,8.31851,True,1.0143691,NOT_AVAILABLE,0,.,Gaia DR3 2066050213373372544,2.0660502133733724e+18,310.5444698430896,40.68272835235015,15.604094758192778,80.99552754986458,13.762377367873158,82.156425,11.536695,12.32039,10.672212,True,0.9260368,NOT_AVAILABLE,0.0,.,True,False,7.616613526860627,0.8156610000000004,1.6481779999999997,8.960023503331406,12.06540685654084,3.105383353209433
1358,01032+6032,MLB  43,AB,2020.9225,V,7.6783,0.0031,298.59,0.02,0.1,0.0,*,1,1,Gaia DR3 426389857645153536,Gaia DR3 426389857645153408,.,.,10.58,10.57,13.0,-8.0,16.0,-6.0,NV,.,15.264337522473747,17.08800749063506,15.811325772480396,60.52915888883789,15.807546112111796,60.53018837993468,Gaia DR3 426389857645153536,426389857645153536,15.81134517131674,60.52913806558124,1.855647998895159,14.00309514697133,-5.958927850323272,15.218262,10.345205,10.632358,9.889639,True,2.7543552,NOT_AVAILABLE,0,.,Gaia DR3 426389857645153408,4.263898576451534e+17,15.807536915154484,60.53015657777898,1.9793048742367805,14.352962449330876,-3.7597031924629647,14.8372135,10.478242,10.719089,10.081495,True,2.6488132,VARIABLE,1.0,.,True,True,7.677031123124724,0.7427189999999992,0.637594,10.484993079365186,10.586623442234806,0.10163036286962068
1359,01032+6032,MLB  43,AB,2021.8795,V,7.6626,0.006,298.61,0.04,0.5,0.0,*,1,1,Gaia DR3 426389857645153536,Gaia DR3 426389857645153408,.,.,10.58,10.57,13.0,-8.0,16.0,-6.0,NV,.,15.264337522473747,17.08800749063506,15.811325772480396,60.52915888883789,15.807554618999692,60.530186945546056,Gaia DR3 426389857645153536,426389857645153536,15.81134517131674,60.52913806558124,1.855647998895159,14.00309514697133,-5.958927850323272,15.218262,10.345205,10.632358,9.889639,True,2.7543552,NOT_AVAILABLE,0,.,Gaia DR3 426389857645153408,4.263898576451534e+17,15.807536915154484,60.53015657777898,1.9793048742367805,14.352962449330876,-3.7597031924629647,14.8372135,10.478242,10.719089,10.081495,True,2.6488132,VARIABLE,1.0,.,True,True,7.677031123124724,0.7427189999999992,0.637594,10.484993079365186,10.586623442234806,0.10163036286962068
1360,01032+6032,MLB  43,AB,2021.8795,y,7.6592,0.0072,298.65,0.05,0.5,0.0,:,1,1,Gaia DR3 426389857645153536,Gaia DR3 426389857645153408,.,.,10.58,10.57,13.0,-8.0,16.0,-6.0,NV,.,15.264337522473747,17.08800749063506,15.811325772480396,60.52915888883789,15.807557750872649,60.53018779710025,Gaia DR3 426389857645153536,426389857645153536,15.81134517131674,60.52913806558124,1.855647998895159,14.00309514697133,-5.958927850323272,15.218262,10.345205,10.632358,9.889639,True,2.7543552,NOT_AVAILABLE,0,.,Gaia DR3 426389857645153408,4.263898576451534e+17,15.807536915154484,60.53015657777898,1.9793048742367805,14.352962449330876,-3.7597031924629647,14.8372135,10.478242,10.719089,10.081495,True,2.6488132,VARIABLE,1.0,.,True,True,7.677031123124724,0.7427189999999992,0.637594,10.464928693905216,10.560952839932078,0.0960241460268616
1361,22583+5831,MLB  99,AB,2021.8056,V,3.1386,0.0137,279.05,0.25,0.9,0.0,:,1,1,Gaia DR3 2013234966184647424,Gaia DR3 2013234966184647040,.,.,10.6,10.7,13.0,-2.0,-2.0,10.0,N,.,13.152946437965904,10.198039027185567,344.57440228116394,58.51101888884147,344.5726263111135,58.51120934783968,Gaia DR3 2013234966184647424,2013234966184647424,344.57427584017927,58.51105314263143,2.3684742701671504,-2.2746484325412486,0.8922771592943765,2.443396,10.383643,10.581052,10.043217,True,0.8803461,NOT_AVAILABLE,0,!,Gaia DR3 2013234966184647040,2.0132349661846472e+18,344.5726278659662,58.51119404367072,2.371955943920256,-2.356532197880601,0.9351380275030472,2.5352962,11.209324,11.441576,10.800987,False,0.8952968,NOT_AVAILABLE,0.0,.,True,True,3.1400892397810707,0.5378349999999994,0.6405890000000003,10.462391747186867,,
1362,23593+5631,MLB 105,AB,2021.8958,y,2.812,0.0424,232.34,0.86,2.8,0.0,:,1,1,,,$,$,10.3,12.6,-8.0,-12.0,-8.0,-12.0,,!,14.422205101855956,14.422205101855956,359.84797721057186,56.52147444442859,359.84685623142974,56.520997200402384,Gaia DR3 1994811480628562816,1994811480628562816,359.8479910035383,56.52149362779023,2.238115616320671,-10.255264747283602,-10.262238153554213,14.508066,10.1168,10.383594,9.672001,True,1.0073649,NOT_AVAILABLE,0,!,Gaia DR3 1994811480623216000,1.994811480623216e+18,359.84685394012905,56.52102550509596,0.7946433034712654,-5.355038123356958,-1.8347347515961387,5.660626,12.567597,12.729162,12.06417,False,2.072724,NOT_AVAILABLE,0.0,.,False,False,2.8175910291925863,0.7115930000000006,0.6649919999999998,10.23926896258704,,
1364,03096+6141,MLB 157,AB,2021.877,y,2.9033,0.0206,225.93,0.41,3.3,0.0,:,1,1,,,$,$,9.77,12.6,-26.0,-6.0,-26.0,-6.0,,!,26.68332812825267,26.68332812825267,47.40200640398343,61.68141777756194,47.40078493973126,61.68085684110371,Gaia DR3 463300050665184896,463300050665184896,47.40212086676548,61.681377919523946,3.4299270074141144,-12.907380506005303,-12.79575129511292,18.17503,9.638814,9.860342,9.259551,True,0.89314175,NOT_AVAILABLE,0,!,Gaia DR3 463300050665185280,4.633000506651853e+17,47.40088593848616,61.680814196875055,3.723983845645913,-13.239812307335493,-12.772571279183314,18.3965,12.437162,,,False,2.297894,NOT_AVAILABLE,0.0,.,False,False,2.9268079188442933,0.6007909999999992,,9.734837966981113,,
1365,21490+6323,MLB 177,AB,2021.7973,V,3.1641,0.0548,18.97,0.99,1.9,0.0,:,1,1,,,$,$,12.07,12.5,4.0,9.0,4.0,9.0,,!,9.848857801796104,9.848857801796104,327.2273729939337,63.36867888888276,327.22801041029726,63.36951006920928,Gaia DR3 2216660388437356672,2216660388437356672,327.2273615165295,63.36865601665446,6.091357354938159,4.680745587332572,5.645780701319623,7.3337727,11.741826,12.283162,11.047644,True,8.523745,VARIABLE,3,.,,,,,,,,,,,,,,,,$,False,False,,1.2355180000000008,,12.065814288149692,,
1366,01036+6341,"MLB 246AB,C","AB,C",2020.9225,y,31.0897,0.0002,313.81,0.0,5.2,0.0,,1,1,Gaia DR3 523373758241015168,Gaia DR3 523375231404487424,.,.,8.21,11.41,-26.0,-7.0,8.0,12.0,,.,26.92582403567252,14.422205101855956,15.904655973627223,63.68774666643149,15.890934316928682,63.69380888099069,Gaia DR3 523373758241015168,523373758241015168,15.904609472551032,63.68772232625194,,,,,8.093853,8.282909,7.5507336,True,,NOT_AVAILABLE,0,.,Gaia DR3 523373758240054272,5.233737582400543e+17,15.8890640142732,63.69288275916792,1.1901802437842413,2.193432459827327,0.3437809868544627,2.2202098,12.911102,13.259538,12.36721,True,2.8251913,NOT_AVAILABLE,0.0,:,True,False,30.990039484393215,0.7321754,0.8923279999999991,8.157113679648042,13.0416887891323,4.884575109484258
1367,01036+6341,MLB 246CD,CD,2020.9225,y,3.6481,0.0,217.68,0.0,1.0,0.0,,1,1,Gaia DR3 523375231404487424,,.,$,11.4,12.8,8.0,12.0,8.0,12.0,,!,14.422205101855956,14.422205101855956,15.890330230158192,63.69371999997686,15.888932570397085,63.692917981779374,Gaia DR3 523375231404487424,523375231404487424,15.89047402882884,63.69371344463722,1.0846344118753082,2.286654768083679,0.0486143310151747,2.2871714,12.232197,12.529372,11.761261,True,0.77334094,NOT_AVAILABLE,0,!,Gaia DR3 523373758240054272,5.233737582400543e+17,15.8890640142732,63.69288275916792,1.1901802437842413,2.193432459827327,0.3437809868544627,2.2202098,12.911102,13.259538,12.36721,True,2.8251913,NOT_AVAILABLE,0.0,.,True,False,3.7421289405491502,0.7681110000000011,0.8923279999999991,12.333468692476622,13.0416887891323,0.708220096655678
1368,01055+6253,MLB 247,AB,2021.885,V,3.3573,0.0052,295.3,0.09,0.3,0.0,:,1,1,Gaia DR3 522905194486701824,Gaia DR3 522904816529579520,.,.,11.35,11.64,13.0,-19.0,-6.0,-6.0,V,.,23.021728866442675,8.48528137423857,16.369126780460228,62.88802666661107,16.367091388523217,62.88848297913676,Gaia DR3 522905194486701824,522905194486701824,16.368941490414635,62.88805015398213,3.878875135716813,-5.304128031776135,-9.969331957428617,11.292536,11.33772,11.661856,10.835667,True,0.83469224,NOT_AVAILABLE,0,!,Gaia DR3 522904816529579520,5.229048165295795e+17,16.367081964052392,62.88844195921029,3.8777203635333657,-4.34225134778392,-9.960777757936976,10.866105,11.588088,11.929969,11.059074,True,1.0272739,VARIABLE,0.0,.,True,True,3.36106106292987,0.8261889999999994,0.8708949999999991,11.505238969831002,11.767353377874908,0.2621144080439066
1369,22026+6816,MLB 310AB,AB,2021.7155,V,46.0941,0.0001,250.52,0.0,5.4,0.0,,1,1,Gaia DR3 2223100021879579648,Gaia DR3 2223100017579889920,.,.,8.75,11.98,135.0,173.0,4.0,33.0,,.,219.4401968646584,33.24154027718932,330.6441198744485,68.25976888099855,330.60996601529644,68.25487365676777,Gaia DR3 2223100021879579648,2223100021879579648,330.6450086469553,68.26017183421773,8.73878661636734,135.6933329452466,171.15549500652077,218.41905,8.412225,8.870809,7.7859244,True,0.9323796,NOT_AVAILABLE,0,.,Gaia DR3 2223100017584706048,2.223100017584706e+18,330.6119188298798,68.25509341602174,1.6865151250344377,3.154562053060676,4.844981551332476,5.781445,13.042384,13.344648,12.566602,True,0.99636865,NOT_AVAILABLE,0.0,.,True,False,47.76464461873276,1.0848845999999996,0.7780459999999998,8.662016409851052,13.1910264381664,4.529010028315348
1370,22026+6816,MLB 310BC,BC,2021.7155,V,4.1742,0.0,199.66,0.0,0.5,0.0,,1,1,Gaia DR3 2223100017579889920,Gaia DR3 2223100017584706048,.,.,11.98,12.5,4.0,33.0,3.0,8.0,,.,33.24154027718932,8.54400374531753,330.6135063216553,68.25597999999081,330.61244136665715,68.25477697785118,Gaia DR3 2223100017579889920,2223100017579889920,330.6128074426078,68.25614167247629,1.4184399076041976,2.733383914806128,-4.605343394572105,5.355425,12.77976,13.036724,12.360641,True,0.97631156,NOT_AVAILABLE,0,!,Gaia DR3 2223100017584706048,2.223100017584706e+18,330.6119188298798,68.25509341602174,1.6865151250344377,3.154562053060676,4.844981551332476,5.781445,13.042384,13.344648,12.566602,True,0.99636865,NOT_AVAILABLE,0.0,.,True,True,3.955440069336189,0.6760830000000002,0.7780459999999998,12.90223035037474,13.1910264381664,0.2887960877916598
1371,11108+6443,MLB 408AB,AB,2021.2526,V,8.0442,0.0136,347.9,0.1,3.8,0.0,*,1,1,Gaia DR3 1055702862573604608,Gaia DR3 1055702862573604736,.,.,9.19,10.9,-26.0,-13.0,-39.0,1.0,,.,29.068883707497267,39.01281840626232,167.68818781514724,64.71230333308758,167.6869559135704,64.7145504075901,Gaia DR3 1055702862573604608,1055702862573604608,167.6881749822233,64.71233060381998,4.455229906093391,-27.228958968143385,-13.05348033562042,30.196184,9.099368,9.291585,8.760927,True,0.97812086,NOT_AVAILABLE,0,.,Gaia DR3 1055702862573604736,1.0557028625736047e+18,167.6870625328194,64.71450605764653,4.426950224538272,-26.59181282233216,-13.59762231163668,29.866701,11.441313,11.762329,10.962074,True,1.1320686,NOT_AVAILABLE,0.0,.,True,True,8.016282495605589,0.530657999999999,0.8002549999999999,9.195108394180789,11.601654191456728,2.406545797275939
1372,01057+3304,MLB 444,AB,2020.9484,V,10.8692,0.0276,27.52,0.15,1.2,0.0,:,1,1,,,$,$,9.5,10.0,-19.0,-103.0,88.0,24.0,U,.,104.7377677822093,91.21403400793103,16.431690896325723,33.07162555552215,16.43392323584537,33.07486758408413,Gaia DR3 314383359730566528,314383359730566528,16.431873519821362,33.0716580183576,3.6171541368024,11.987412988044598,-89.0594517397668,89.86259,11.079524,11.490529,10.497441,True,1.4122539,NOT_AVAILABLE,0,.,Gaia DR3 314383359730566400,3.143833597305664e+17,16.43356947411996,33.0741727679945,3.4731648386047045,-15.09432233742003,9.180497141659496,17.666922,12.198572,12.536372,11.688944,True,1.0695963,NOT_AVAILABLE,0.0,.,False,False,10.39876111121595,0.9930880000000002,0.8474280000000007,11.299018892375,12.372499361559658,1.0734804691846573
1373,00099+3014,MLB 552,AB,2020.8841,y,8.2485,0.0075,189.36,0.05,1.7,0.0,q,1,1,Gaia DR3 2861120815310768896,,.,$,9.8,10.6,66.0,38.0,47.0,-78.0,,.,76.15773105863909,91.0659101969557,2.476839504899045,30.23091888844871,2.4763104750030984,30.22814258824104,Gaia DR3 2861120815310768896,2861120815310768896,2.476830891798367,30.230934360744087,3.886456190004852,60.97304587976118,36.273984851754,70.947266,9.337953,9.941384,8.600981,True,0.9795248,NOT_AVAILABLE,0,.,Gaia DR3 2861120815310769024,2.861120815310769e+18,2.47639966516524,30.22869245267632,3.88102157064939,60.78024389246836,36.874393664945394,71.0912,11.004086,11.360367,10.481291,True,1.1987914,NOT_AVAILABLE,0.0,.,True,False,8.181566640761519,1.3404029999999985,0.8790759999999995,9.67591489311028,11.166189147689051,1.4902742545787717
1374,20053+2756,MLB 606,AB,2021.5705,V,7.3872,0.0675,34.16,0.52,3.2,0.0,:,1,1,Gaia DR3 2028921148828977280,,.,$,10.6,10.8,-6.0,-1.0,8.0,6.0,,.,6.082762530298219,10.0,301.33867814989503,27.934134444441227,301.34005276131376,27.93586352355252,Gaia DR3 2028921148828977280,2028921148828977280,301.3387355166865,27.934104173458948,0.94703736509652,1.9842716600055408,-3.473264440024251,4.0001125,12.156902,12.434604,11.723693,True,1.203653,NOT_AVAILABLE,0,.,Gaia DR3 2028921144527293568,2.0289211445272934e+18,301.34006272476745,27.93572755696437,1.2221460886820112,-1.16942638850316,-1.4124967373978747,1.833768,12.5658245,12.779459,12.048886,True,0.9275884,NOT_AVAILABLE,0.0,:,True,False,7.20924259157134,0.7109109999999994,0.7305729999999997,12.277814801910749,12.680585421307388,0.40277061939663916
1375,22261+2738,MLB 623,AB,2021.7018,V,10.1527,0.0054,300.19,0.03,1.0,0.0,:,1,1,,,$,$,10.42,10.7,-11.0,1.0,-12.0,3.0,,.,11.04536101718726,12.36931687685298,336.5210698234511,27.61964333332236,336.51831358870334,27.621070383702826,Gaia DR3 1881648300778075520,1881648300778075520,336.5210985866834,27.619619127603745,4.48107282190588,-11.046246121371135,1.9310357312146147,11.213761,10.303858,10.583241,9.85999,True,0.8106335,NOT_AVAILABLE,0,.,Gaia DR3 1881648300778075392,1.8816483007780754e+18,336.5183460376471,27.62103819727677,4.469384922821607,-11.011813758592474,2.02044855213261,11.195636,11.086263,11.389367,10.614866,False,1.1396489,NOT_AVAILABLE,0.0,.,False,False,10.158015485290074,0.7232509999999994,0.7745010000000008,10.443414824041884,,
1376,20486+2733,MLB 713,AB,2021.7017,V,7.465,0.0657,344.79,0.5,2.0,0.0,:,1,1,,,$,$,9.6,10.0,19.0,-12.0,1.0,19.0,,.,22.47220505424423,19.026297590440446,312.1497619178835,27.55780777774613,312.1490580189535,27.55994652821136,Gaia DR3 1857742993852995456,1857742993852995456,312.149725735583,27.5579116503976,5.586456519699574,18.65013903708261,-10.20702710128009,21.260551,11.623171,11.710809,10.570989,True,7.601358,NOT_AVAILABLE,0,!,Gaia DR3 1857743062572474368,1.8577430625724744e+18,312.14924008115906,27.559811887076336,5.892359363466455,17.171372968772726,-10.01548746925451,19.878784,12.775671,13.375918,12.038713,True,0.91194403,VARIABLE,0.0,!,False,False,7.014249504753957,1.1398199999999985,1.3372050000000009,11.616614782368654,13.160324248312254,1.5437094659436
1378,03259+4025,MLB 821,AB,2021.0334,V,7.8279,0.0273,316.11,0.28,1.8,0.1198,:,2,1,,,$,$,9.8,10.5,18.0,-6.0,11.0,-8.0,,.,18.97366596101028,13.601470508735444,51.47473008604606,40.42275111106396,51.47270899668589,40.42430924678691,Gaia DR3 236125276032373888,236125276032373888,51.4747481351558,40.42273102173405,3.1097950373527627,20.46165513365156,-6.643193180261438,21.51305,11.890475,12.237584,11.372095,True,1.0485743,NOT_AVAILABLE,0,.,Gaia DR3 236125280323191040,2.3612528032319104e+17,51.4727814403024,40.42429449620541,3.1190593475717416,23.363915418794107,-5.972335562528384,24.115168,13.523768,14.061837,12.821376,True,1.5431668,NOT_AVAILABLE,0.0,.,False,False,7.793007309506383,0.8654890000000002,1.2404609999999998,12.06705458715405,13.84911363458389,1.78205904742984
1379,21316+4005,MLB 898,AB,2021.6934,V,6.7454,0.0326,251.18,0.27,2.1,0.0753,:,2,1,,,$,$,9.7,10.2,10.0,1.0,-17.0,-9.0,,.,10.04987562112089,19.235384061671343,322.8975581042107,40.1010877777632,322.8950826073238,40.100438854660815,Gaia DR3 1966155974220946176,1966155974220946176,322.8979147383133,40.10120582492838,0.4632694311483162,-3.1054727178245547,-2.660924210991255,4.089557,10.9793415,12.187647,9.907463,True,1.0197307,NOT_AVAILABLE,0,.,Gaia DR3 1966155974220946304,1.9661559742209464e+18,322.8956065801675,40.10060952441834,1.297551944104157,-10.236114721772712,-7.181337569303177,12.503985,13.617319,14.018403,13.033134,True,1.1076406,NOT_AVAILABLE,0.0,.,False,False,6.708657422582994,2.280184,0.9852689999999988,11.941073093351305,13.832214104790676,1.8911410114393714
1380,06071+4146,MLB1065AB,AB,2021.0336,V,10.0725,0.0302,238.25,0.17,3.7,0.0,*,1,1,Gaia DR3 960612183562350720,Gaia DR3 960612183562351744,.,.,8.77,9.1,10.0,-88.0,3.0,-75.0,,.,88.56635930193812,75.05997601918082,91.76297624937342,41.76108111110179,91.75974499366107,41.75966654207918,Gaia DR3 960612183562350720,960612183562350720,91.76297543930778,41.76107936486753,15.804674889998028,8.743052475372673,-88.44596368490517,88.877045,8.53896,8.8491,8.059864,True,1.0512891,NOT_AVAILABLE,0,.,Gaia DR3 960612183562351744,9.606121835623517e+17,91.75978823382296,41.7595959853009,17.21351081356908,15.49869518416566,-96.77117407309734,98.00444,10.747819,11.489033,9.898802,True,19.878223,NOT_AVAILABLE,0.0,.,True,True,10.088166225783992,0.7892360000000007,1.5902309999999993,8.69236037423568,11.270514113430888,2.5781537391952085
1381,06071+4146,MLB1065AB,AB,2021.0336,y,10.1262,0.008,237.82,0.05,3.4,0.0,*,1,1,Gaia DR3 960612183562350720,Gaia DR3 960612183562351744,.,.,8.77,9.1,10.0,-88.0,3.0,-75.0,,.,88.56635930193812,75.05997601918082,91.76297624937342,41.76108111110179,91.75974297232464,41.75964078351656,Gaia DR3 960612183562350720,960612183562350720,91.76297543930778,41.76107936486753,15.804674889998028,8.743052475372673,-88.44596368490517,88.877045,8.53896,8.8491,8.059864,True,1.0512891,NOT_AVAILABLE,0,.,Gaia DR3 960612183562351744,9.606121835623517e+17,91.75978823382296,41.7595959853009,17.21351081356908,15.49869518416566,-96.77117407309734,98.00444,10.747819,11.489033,9.898802,True,19.878223,NOT_AVAILABLE,0.0,.,True,True,10.088166225783992,0.7892360000000007,1.5902309999999993,8.677825222259202,11.232615838582952,2.55479061632375
1382,06071+4146,MLB1065AB,AB,2022.1231,y,10.0679,0.0078,237.94,0.04,2.9,0.0,*,1,1,Gaia DR3 960612183562350720,Gaia DR3 960612183562351744,.,.,8.77,9.1,10.0,-88.0,3.0,-75.0,,.,88.56635930193812,75.05997601918082,91.76297624937342,41.76108111110179,91.75975717165126,41.75965436949132,Gaia DR3 960612183562350720,960612183562350720,91.76297543930778,41.76107936486753,15.804674889998028,8.743052475372673,-88.44596368490517,88.877045,8.53896,8.8491,8.059864,True,1.0512891,NOT_AVAILABLE,0,.,Gaia DR3 960612183562351744,9.606121835623517e+17,91.75978823382296,41.7595959853009,17.21351081356908,15.49869518416566,-96.77117407309734,98.00444,10.747819,11.489033,9.898802,True,19.878223,NOT_AVAILABLE,0.0,.,True,True,10.088166225783992,0.7892360000000007,1.5902309999999993,8.677825222259202,11.232615838582952,2.55479061632375
1383,21379+2743,MLB1093AB,AB,2021.7453,y,33.0028,0.0002,268.95,0.0,3.5,0.0,:,1,1,Gaia DR3 1800808220175220480,Gaia DR3 1800808215878497280,.,.,9.95,12.71,472.0,-75.0,472.0,-75.0,NL,!,477.9215416781294,477.9215416781294,324.5039531579435,27.723388868711982,324.49359856814954,27.7232204906186,Gaia DR3 1800808220175220480,1800808220175220480,324.5040204849038,27.723454070268986,76.26153097614906,480.9250663225735,-62.794530237172566,485.0073,9.132237,10.148241,8.13224,True,1.1938471,NOT_AVAILABLE,0,!,Gaia DR3 1800808215878497280,1.8008082158784973e+18,324.49442712512985,27.72323934967449,0.248418582280147,-3.050254647518336,-4.406612332838586,5.359318,12.193306,12.961405,11.341953,True,1.5908258,NOT_AVAILABLE,0.0,.,True,True,30.581265364566615,2.016001000000001,1.619451999999999,9.886634486149568,12.677183964716178,2.7905494785666107
1384,21214+6016,MLR  15,AB,2021.7973,V,0.4155,0.0029,28.15,0.41,0.6,0.0,:,1,1,Gaia DR3 2191877911745286912,,.,$,10.0,10.3,-6.0,-7.0,-6.0,-7.0,,!,9.219544457292889,9.219544457292889,320.35223791018194,60.260052222211854,320.3523476774042,60.26015398682991,Gaia DR3 2191877911745286912,2191877911745286912,320.3522699200975,60.260052994164965,,,,,9.870137,9.361218,9.05768,True,,VARIABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.30353799999999964,,9.40693889425759,,
1385,20296+6648,MLR  67,AB,2021.7972,V,0.6716,0.0081,254.17,0.69,0.8,0.0,:,1,1,,,$,$,10.64,10.77,14.0,3.0,14.0,3.0,,.,14.317821063276352,14.317821063276352,307.40744965806624,66.80679111103206,307.40699393148395,66.80674022100048,Gaia DR3 2246439252121085696,2246439252121085696,307.4074311679857,66.80677241405053,4.209425258916333,13.06949226072368,3.47044926720511,13.522412,10.591449,10.1092,9.490647,False,10.46534,NOT_AVAILABLE,0,!,Gaia DR3 2246439252118883072,2.246439252118883e+18,307.40703343990515,66.806714488238,4.23817955825337,9.985492749971511,3.463968432318854,10.569255,10.605485,10.10684,9.492502,False,3.9145117,NOT_AVAILABLE,0.0,.,False,False,0.601222552818297,0.6185530000000004,0.614338,,,
1386,21091+6623,MLR  68,AB,2021.7453,y,0.7506,0.0023,280.01,0.17,0.5,0.0,:,1,1,,,$,$,10.72,10.83,25.0,15.0,25.0,15.0,,.,29.154759474226505,29.154759474226505,317.27436077946703,66.39192777753023,317.27384807810444,66.39196401817023,Gaia DR3 2221730477067483264,2221730477067483264,317.2743460453049,66.39192057442973,6.013767203809826,24.56466084052281,15.851337688376557,29.235039,10.345339,10.11602,9.367844,True,10.794804,NOT_AVAILABLE,0,!,Gaia DR3 2221730472768088192,2.221730472768088e+18,317.2738081878475,66.39195808967145,5.181940995381175,23.94335484651617,14.2792707448069,27.877981,10.796113,10.153136,9.402864,False,3.3198073,NOT_AVAILABLE,0.0,.,False,False,0.7871132658608851,0.7481760000000008,0.7502720000000007,10.358969887475231,,
