wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016
1088,07057+2142,HU  454AB,AB,2022.0988,y,2.056,0.0094,219.12,0.39,1.9,0.0165,:,2,1,,,$,$,07 05 44.76 +21 41 49.0,9.52,11.7,-9.0,-2.0,-9.0,-2.0,,!,9.219544457292889,9.219544457292889,106.43649999999998,21.696944444444444,106.43611218462904,21.696501361023405,106.43645695000978,21.696935555550137,106.4360691347713,21.6964924721291
1089,11272-1539,HU  462,AB,2022.3196,y,0.4525,0.0144,24.64,1.08,1.0,0.1247,:,9,3,Gaia DR3 3560331389337914624,,.,$,11 27 10.78 -15 38 55.0,8.42,8.53,2.0,-197.0,2.0,-197.0,NO,.,197.0101520226813,197.0101520226813,171.7949166666667,-15.64861111111111,171.79497108776314,-15.648496861733822,171.7949258977523,-15.64948666665283,171.79498031884364,-15.649372417275538
1090,11272-1539,HU  462,AB,2022.4079,y,0.4372,0.0069,25.03,0.31,0.7,0.036,q,3,1,Gaia DR3 3560331389337914624,,.,$,11 27 10.78 -15 38 55.0,8.42,8.53,2.0,-197.0,2.0,-197.0,NO,.,197.0101520226813,197.0101520226813,171.7949166666667,-15.64861111111111,171.79497002674375,-15.648501071947573,171.7949258977523,-15.64948666665283,171.79497925782442,-15.64937662748929
1091,16212+2259,HU  481,AB,2022.4889,y,0.4948,0.0015,234.32,0.06,2.0,0.05,q,6,2,Gaia DR3 1301701718658682624,,.,$,16 21 14.74 +22 59 18.8,8.21,10.04,-8.0,-40.0,-8.0,-40.0,NO,!,40.79215610874228,40.79215610874228,245.31141666666664,22.98855555555556,245.3112953910107,22.98847538997816,245.3113780438452,22.98837777777586,245.3112567682122,22.98829761219845
1092,22406+0632,HU  494,AB,2021.8678,y,0.5275,0.0079,336.58,1.53,0.3,0.0894,:,15,5,,,$,$,22 40 34.73 +06 31 42.9,9.95,9.94,90.0,29.0,90.0,29.0,O,!,94.5568612000208,94.5568612000208,340.1447083333333,6.528583333333335,340.1446497130447,6.528717789554342,340.145110944258,6.528712222060431,340.1450523240776,6.528846678281435
1093,00060+4937,HU  502,AB,2021.8465,y,2.4273,0.0036,106.54,0.09,2.2,0.0,*,1,1,Gaia DR3 393828989014996480,Gaia DR3 393828989010309632,.,.,00 05 57.04 +49 37 20.4,7.66,10.61,-10.0,-1.0,-7.0,-2.0,,.,10.04987562112089,7.280109889280518,1.4876666666666667,49.622333333333344,1.4886643895020215,49.62214138041568,1.4875980608300403,49.6223288888687,1.4886163656099582,49.62213249151701
1094,00141+4919,HU  504,AB,2021.8465,V,2.2437,0.004,260.82,0.1,1.4,0.0,:,1,1,,,$,$,00 14 01.53 +49 18 59.0,10.19,11.02,8.0,-6.0,8.0,-6.0,,!,10.0,10.0,3.5063750000000007,49.31638888888889,3.5054311687033546,49.31628945385855,3.5064295429416927,49.31636222220981,3.5054857115349325,49.31626278717946
1095,00141+4919,HU  504,AB,2021.8465,y,2.2453,0.0041,260.72,0.1,1.4,0.0,*,1,1,,,$,$,00 14 01.53 +49 18 59.0,10.19,11.02,8.0,-6.0,8.0,-6.0,,!,10.0,10.0,3.5063750000000007,49.31638888888889,3.505430763513833,49.31628830849219,3.5064295429416927,49.31636222220981,3.505485306344144,49.31626164181311
1096,01409+4952,HU  531AB,AB,2021.84,y,0.413,0.0071,349.54,1.48,1.4,0.1,:,6,2,Gaia DR3 405566344355270144,Gaia DR3 405566344352876288,.,.,01 40 52.28 +49 52 29.9,9.5,10.0,54.0,-17.0,54.0,-17.0,NO,!,56.61271941887264,56.61271941887264,25.217833333333328,49.87497222222223,25.21780101506332,49.87508503797371,25.21820573887852,49.87489666607145,25.21817342147851,49.875009481822936
1097,01409+4952,"HU  531AB,C","AB,C",2020.9404,V,6.1742,0.0041,280.06,0.04,0.5,0.0,*,1,1,Gaia DR3 405566344355270144,Gaia DR3 405566344355270016,!,.,01 40 52.28 +49 52 29.9,9.84,10.02,54.0,-17.0,48.0,-28.0,N,.,56.61271941887264,55.569775957799216,25.217833333333328,49.87497222222223,25.215212994267464,49.875271777520624,25.21820573887852,49.87489666607145,25.21554402313705,49.87514733260688
1098,01409+4952,"HU  531AB,C","AB,C",2020.9404,y,6.1992,0.0052,280.41,0.05,0.5,0.0,*,1,1,Gaia DR3 405566344355270144,Gaia DR3 405566344355270016,!,.,01 40 52.28 +49 52 29.9,9.84,10.02,54.0,-17.0,48.0,-28.0,N,.,56.61271941887264,55.569775957799216,25.217833333333328,49.87497222222223,25.215205283878284,49.87528334209328,25.21820573887852,49.87489666607145,25.215536312827147,49.87515889717955
1099,01409+4952,"HU  531AB,C","AB,C",2021.8522,y,6.176,0.063,281.27,0.52,2.0,1.1343,*,7,3,Gaia DR3 405566344355270144,Gaia DR3 405566344355270016,!,.,01 40 52.28 +49 52 29.9,9.84,10.02,54.0,-17.0,48.0,-28.0,N,.,56.61271941887264,55.569775957799216,25.217833333333328,49.87497222222223,25.21522263229123,49.87530746851321,25.21820573887852,49.87489666607145,25.21555366140548,49.87518302359947
1100,01409+4952,"HU  531AB,C","AB,C",2021.9602,y,6.167,0.001,280.36,0.03,0.4,0.05,*,6,2,Gaia DR3 405566344355270144,Gaia DR3 405566344355270016,!,.,01 40 52.28 +49 52 29.9,9.84,10.02,54.0,-17.0,48.0,-28.0,N,.,56.61271941887264,55.569775957799216,25.217833333333328,49.87497222222223,25.21521851656032,49.87528025577858,25.21820573887852,49.87489666607145,25.215549545488024,49.87515581086485
1101,03158+5057,HU  544,AB,2020.9378,y,1.6659,0.0009,102.82,0.03,1.2,0.0,*,1,1,Gaia DR3 442831198606351104,Gaia DR3 442831198601733120,.,.,03 15 48.70 +50 57 21.2,6.72,8.2,33.0,-35.0,33.0,-35.0,NO,.,48.104053883222775,48.104053883222775,48.95291666666666,50.95588888888889,48.95363297130033,50.9557862076212,48.95314950023088,50.95573333310431,48.95386580435008,50.95563065183661
1102,10544+2044,HU  568,AB,2022.3551,y,0.7937,0.0105,355.5,0.73,1.2,0.0471,:,9,3,,,$,$,10 54 25.51 +20 44 01.6,10.38,10.44,-45.0,-55.0,-45.0,-55.0,,.,71.06335201775947,71.06335201775947,163.60629166666664,20.733777777777775,163.60627317070853,20.73399757035673,163.60607781713088,20.73353333320499,163.60605932086222,20.73375312578394
1103,12138+2143,HU  569,AB,2021.3566,V,1.3005,0.0059,161.77,0.26,1.4,0.0,:,1,1,,,$,$,12 13 47.53 +21 43 06.5,10.12,11.26,26.0,-27.0,26.0,-27.0,,.,37.48332962798263,37.48332962798263,183.44804166666663,21.718472222222225,183.44816331227665,21.718129103899415,183.448166051813,21.71835222217767,183.44828769712623,21.718009103854868
1104,14426+1929,HU  575AB,AB,2022.4888,y,0.4096,0.0025,44.32,0.38,0.7,0.0,:,7,2,,,$,$,14 42 33.63 +19 28 46.9,9.77,10.05,-247.0,-174.0,-247.0,-174.0,NO,!,302.1340761979688,302.1340761979688,220.64012499999995,19.479694444444448,220.64020931904315,19.47977584661058,220.63896057551128,19.47892110740338,220.63904489396933,19.47900250956949
1105,02483+3620,HU  604,AB,2021.877,V,1.9623,0.0049,202.31,0.14,2.2,0.0,:,1,1,,,$,$,02 48 19.68 +36 20 10.8,9.94,11.65,0.0,-5.0,0.0,-5.0,,.,5.0,5.0,42.082,36.33633333333334,42.08174313051825,36.33582905276842,42.082,36.33631111111147,42.081743130518255,36.33580683054654
1106,02483+3620,HU  604,AB,2021.877,y,1.9396,0.0064,201.83,0.19,1.9,0.0,:,1,1,,,$,$,02 48 19.68 +36 20 10.8,9.94,11.65,0.0,-5.0,0.0,-5.0,,.,5.0,5.0,42.082,36.33633333333334,42.08175129454399,36.33583319037788,42.082,36.33631111111147,42.081751294544,36.335810968156
1107,04262+3544,HU  608,AB,2021.9618,y,0.6123,0.0039,47.18,2.62,0.9,0.4,q,6,2,Gaia DR3 176429529874983296,Gaia DR3 176429529873781632,.,.,04 26 12.37 +35 44 21.9,10.0,9.97,10.0,-34.0,10.0,-34.0,O,.,35.4400902933387,35.4400902933387,66.55154166666667,35.73941666666667,66.55169536611223,35.73953227176547,66.55159642255084,35.7392655555455,66.5517501220759,35.73938116064429
1108,04262+3544,HU  608,AB,2022.102,y,0.6123,0.0062,48.84,1.37,0.8,0.1247,q,9,3,Gaia DR3 176429529874983296,Gaia DR3 176429529873781632,.,.,04 26 12.37 +35 44 21.9,10.0,9.97,10.0,-34.0,10.0,-34.0,O,.,35.4400902933387,35.4400902933387,66.55154166666667,35.73941666666667,66.55169942748378,35.73952860929323,66.55159642255084,35.7392655555455,66.55175418344496,35.73937749817206
1109,04478+5318,HU  612,AB,2020.9216,y,0.7285,0.0065,4.56,0.4,1.5,0.0201,q,3,1,,,$,$,04 47 49.54 +53 18 03.9,7.06,8.54,16.0,-78.0,16.0,-78.0,O,.,79.62411694957753,79.62411694957753,71.95641666666666,53.30108333333334,71.95644358789653,53.301285053892606,71.95653565820677,53.30073666661285,71.9565625799987,53.30093838717212
1110,04478+5318,HU  612,AB,2021.0554,y,0.7353,0.0053,3.82,0.15,1.4,0.05,q,6,2,,,$,$,04 47 49.54 +53 18 03.9,7.06,8.54,16.0,-78.0,16.0,-78.0,O,.,79.62411694957753,79.62411694957753,71.95641666666666,53.30108333333334,71.95643943678182,53.30128712954355,71.95653565820677,53.30073666661285,71.95655842888978,53.30094046282306
1111,04478+5318,HU  612,AB,2021.6918,y,0.7474,0.0019,5.08,0.67,1.5,0.0416,:,3,1,,,$,$,04 47 49.54 +53 18 03.9,7.06,8.54,16.0,-78.0,16.0,-78.0,O,.,79.62411694957753,79.62411694957753,71.95641666666666,53.30108333333334,71.95644742811474,53.30129012895125,71.95653565820677,53.30073666661285,71.95656642023107,53.30094346223075
1112,07371+5036,HU  622AB,AB,2022.1123,y,2.6455,0.0016,25.36,0.03,1.2,0.0,*,1,1,Gaia DR3 982294277982775808,Gaia DR3 982294277982775680,.,.,07 37 08.40 +50 36 28.0,9.47,10.8,-12.0,-83.0,-12.0,-83.0,ZW,.,83.86298349093002,83.86298349093002,114.285,50.60777777777778,114.2854959596194,50.60844182259677,114.28491596161032,50.60740888886438,114.28541192004364,50.60807293368337
1113,09476+5057,HU  630,AB,2021.2168,y,2.15,0.0005,73.77,0.01,0.1,0.0,*,1,1,Gaia DR3 827666861096230656,Gaia DR3 827666861096949504,.,.,09 47 36.09 +50 57 17.3,9.43,9.58,-77.0,-22.0,-66.0,-8.0,,.,80.0812087820857,66.48308055437865,146.900375,50.95480555555556,146.90128529249867,50.95497247197174,146.89983173367273,50.95470777651924,146.90081963335072,50.95493691549097
1114,10040+3239,HU  631,AB,2021.2991,y,0.7778,0.0013,255.81,0.1,1.6,0.0,,1,1,Gaia DR3 746691643641649536,Gaia DR3 746691647936936064,.,.,10 03 59.08 +32 38 48.8,8.0,9.34,-39.0,5.0,-39.0,5.0,,.,39.319206502675,39.319206502675,150.99616666666665,32.64688888888889,150.99591790135835,32.6468359251775,150.99596081029208,32.6469111109428,150.9957120451057,32.6468581472314
1115,12507+2032,HU  640AB,AB,2022.3287,V,0.44,0.0035,270.07,1.51,0.2,0.15,:,4,2,Gaia DR3 3942331514422825088,Gaia DR3 3942331518718665344,.,.,12 50 41.87 +20 32 04.9,10.19,9.91,-125.0,-33.0,-125.0,-33.0,O,.,129.28263611173776,129.28263611173776,192.6744583333333,20.534694444444444,192.6743278182692,20.534694593718196,192.67386508317784,20.53454777677117,192.6737345681132,20.53454792604493
1116,12507+2032,HU  640AB,AB,2022.4081,y,0.4238,0.0177,271.03,0.81,0.4,0.2625,:,3,1,Gaia DR3 3942331514422825088,Gaia DR3 3942331518718665344,.,.,12 50 41.87 +20 32 04.9,10.19,9.91,-125.0,-33.0,-125.0,-33.0,O,.,129.28263611173776,129.28263611173776,192.6744583333333,20.534694444444444,192.67433264381333,20.534696560564768,192.67386508317784,20.53454777677117,192.67373939364967,20.5345498928915
1117,18097+5024,HU  674,AB,2021.5483,y,0.77,0.0004,211.54,0.03,0.9,0.0,,1,1,Gaia DR3 2124653942613840000,Gaia DR3 2124653942612104576,.,.,18 09 40.64 +50 24 07.4,7.68,8.63,7.0,7.0,7.0,7.0,O,.,9.899494936611664,9.899494936611664,272.41933333333327,50.40205555555555,272.41915780126595,50.4018732632314,272.41938214304366,50.40208666665596,272.41920661078854,50.40190437433183
1118,06240+2017,HU  703,AB,2022.0303,y,0.3609,0.0027,41.14,0.43,1.6,0.0,:,1,1,Gaia DR3 3375513277236587392,,.,$,06 24 02.13 +20 16 37.9,9.6,11.0,8.0,-3.0,8.0,-3.0,,!,8.54400374531753,8.54400374531753,96.008875,20.277194444444447,96.00894531207842,20.27726994313391,96.00891290461658,20.277181111107247,96.00898321671346,20.277256609796705
1119,07430-1704,HU  710,AB,2021.1506,y,0.4824,0.0099,59.54,1.49,1.2,0.1225,,14,4,,,$,$,07 42 58.95 -17 03 41.7,7.0,7.95,-4.0,35.0,-4.0,35.0,NO,.,35.22782990761707,35.22782990761707,115.745625,-17.06158333333334,115.74574582314986,-17.06151540377864,115.7456064038185,-17.061427777779343,115.74572722697512,-17.061359848224654
1120,07430-1704,HU  710,AB,2021.2329,y,0.4707,0.0051,59.17,3.65,1.1,0.2603,,20,7,,,$,$,07 42 58.95 -17 03 41.7,7.0,7.95,-4.0,35.0,-4.0,35.0,NO,.,35.22782990761707,35.22782990761707,115.745625,-17.06158333333334,115.74574244254812,-17.061516324899316,115.7456064038185,-17.061427777779343,115.7457238463733,-17.061360769345324
1121,08269+3212,"HU  714Ba,Bb","Ba,Bb",2022.1024,y,0.716,0.0085,314.86,0.93,0.7,0.1886,:,9,3,Gaia DR3 709237231014033408,Gaia DR3 709237231013084288,.,.,08 26 56.47 +32 11 47.3,9.77,10.07,-43.0,-119.0,-43.0,-119.0,O,.,126.53062870309309,126.53062870309309,126.73529166666668,32.19647222222221,126.73512506918412,32.196612513737755,126.73506582864805,32.19594333314085,126.73489923081728,32.1960836246564
1122,08269+3212,"HU  714Ba,Bb","Ba,Bb",2022.2191,y,0.7096,0.0302,312.55,1.11,0.4,0.1559,:,3,1,Gaia DR3 709237231014033408,Gaia DR3 709237231013084288,.,.,08 26 56.47 +32 11 47.3,9.77,10.07,-43.0,-119.0,-43.0,-119.0,O,.,126.53062870309309,126.53062870309309,126.73529166666668,32.19647222222221,126.73512007006327,32.19660551521258,126.73506582864805,32.19594333314085,126.73489423171384,32.19607662613123
1123,08326+3227,HU  717,AB,2022.0714,y,0.5428,0.0012,54.69,1.94,0.5,0.0183,:,2,1,Gaia DR3 710563787496787328,Gaia DR3 710563791791732480,.,.,08 32 34.65 +32 27 25.1,9.71,9.47,-37.0,-22.0,-37.0,-22.0,,.,43.04648650006177,43.04648650006177,128.144375,32.45697222222223,128.1445208178412,32.45705937170257,128.14418011342153,32.45687444429587,128.14432593107423,32.45696159377622
1124,11520+4805,HU  731,AB,2022.3532,y,1.2,0.0096,307.0,0.06,0.5,0.0892,:,3,1,Gaia DR3 786765410803908096,Gaia DR3 786765410795542784,.,.,11 51 57.86 +48 05 19.5,9.81,9.68,-217.0,47.0,-217.0,47.0,O,.,222.03152929257595,222.03152929257595,177.9910833333333,48.088750000000005,177.9906847983502,48.08895060431872,177.98963950231868,48.08895887984249,177.98924096170367,48.08915948416114
1125,12160+4807,HU  736,AB,2022.3532,y,0.3855,0.0079,237.551,6.33,0.7,0.0142,:,3,1,Gaia DR3 1545661049397577216,,.,$,12 16 00.42 +48 06 58.4,9.57,9.99,16.0,0.0,16.0,0.0,NO,!,16.0,16.0,184.00175,48.11622222222223,184.00161464755135,48.11616476672186,184.0018565140637,48.11622222217303,184.001721161496,48.11616476667264
1126,14087+3341,HU  742,AB,2021.3103,y,0.4302,0.0247,137.07,4.79,0.9,0.1847,:,2,1,Gaia DR3 1478840188720114816,,.,$,14 08 42.74 +33 40 56.9,8.8,12.3,-125.0,84.0,-125.0,84.0,NO,!,150.60212481900777,150.60212481900777,212.1780833333333,33.682472222222216,212.17818114556167,33.682384725912016,212.17741569476036,33.68284555375464,212.17751350766824,33.68275805744445
1127,20308+6107,HU  761,AB,2021.7972,y,0.6032,0.001,127.37,0.09,0.2,0.0,:,1,1,,,$,$,20 30 50.54 +61 06 41.6,9.37,9.55,61.0,37.0,61.0,37.0,,.,71.34423592694787,71.34423592694787,307.71058333333326,61.11155555555556,307.7108589694788,61.1114538557883,307.71114451995714,61.11171999883496,307.71142015429734,61.11161829906771
1128,07374+3852,HU  842AB,AB,2022.2189,y,0.3715,0.0009,274.78,0.13,1.0,0.0,:,1,1,Gaia DR3 899271666800007808,,.,$,07 37 25.90 +38 52 05.5,7.99,9.38,1.0,-16.0,1.0,-16.0,O,!,16.0312195418814,16.0312195418814,114.35791666666664,38.86819444444445,114.35778458773724,38.86820304356277,114.35792237497358,38.8681233333343,114.35779029604484,38.86813193245264
1129,09002+1351,HU  862,AB,2021.299,y,0.4712,0.0063,67.3,0.76,1.2,0.0,:,1,1,,,$,$,09 00 12.85 +13 50 38.6,9.74,10.16,43.0,-15.0,43.0,-15.0,,.,45.5411901469428,45.5411901469428,135.05354166666666,13.844055555555556,135.05366602934183,13.844106066337298,135.05373849548275,13.843988888811374,135.0538628582007,13.84403939959312
1130,10279+3642,HU  879,AB,2021.2334,y,0.4798,0.0038,228.93,0.43,1.8,0.0535,,21,7,,,$,$,10 27 53.09 +36 42 26.9,4.62,6.04,-118.0,-101.0,-118.0,-101.0,NO,!,155.32224567009067,155.32224567009067,156.97120833333332,36.70747222222222,156.97108300055436,36.70738466124335,156.9705541698325,36.7070233315508,156.97042883779892,36.70693577057193
1131,10279+3642,HU  879,AB,2021.3044,y,0.474,0.0013,230.67,0.06,1.7,0.0574,,3,1,,,$,$,10 27 53.09 +36 42 26.9,4.62,6.04,-118.0,-101.0,-118.0,-101.0,NO,!,155.32224567009067,155.32224567009067,156.97120833333332,36.70747222222222,156.97108129645767,36.70738877366901,156.9705541698325,36.7070233315508,156.97042713366722,36.70693988299759
1132,11065+1416,HU  885AB,AB,2022.3551,y,2.0711,0.0112,255.39,0.13,1.8,0.0471,*,9,3,Gaia DR3 3968543807205045248,Gaia DR3 3968543802915918464,.,.,11 06 31.58 +14 15 44.3,9.42,10.93,208.0,-303.0,208.0,-314.0,,.,367.5227884090999,376.64306710730784,166.6315833333333,14.262305555555557,166.63100892618303,14.262160440800654,166.6325371714182,14.260958887014464,166.631962763447,14.260764883371488
1133,12014+1119,HU  890,AB,2022.3014,V,1.5389,0.0028,68.96,0.1,1.2,0.0,:,1,1,Gaia DR3 3918596150755642752,Gaia DR3 3918596155050833408,.,.,12 01 21.49 +11 19 28.4,10.1,11.07,-46.0,-2.0,-47.0,-1.0,V,.,46.04345773288535,47.01063709417264,180.33954166666663,11.324555555555555,180.33994856153728,11.324709026193966,180.3393331627843,11.324546666593758,180.33973552484423,11.324704581673336
1134,12014+1119,HU  890,AB,2022.3014,y,1.534,0.0048,68.96,0.18,1.2,0.0,:,1,1,Gaia DR3 3918596150755642752,Gaia DR3 3918596155050833408,.,.,12 01 21.49 +11 19 28.4,10.1,11.07,-46.0,-2.0,-47.0,-1.0,V,.,46.04345773288535,47.01063709417264,180.33954166666663,11.324555555555555,180.33994726594565,11.324708537530135,180.3393331627843,11.324546666593758,180.3397342292529,11.3247040930095
1135,18095+6414,HU  926,AB,2020.5381,C,3.8659,0.0278,264.13,0.4,0.2,0.0,*,2,1,,,$,$,18 09 31.81 +64 14 02.9,9.88,9.93,13.0,-6.0,-17.0,-9.0,,.,14.317821063276352,19.235384061671343,272.38254166666667,64.23413888888889,272.3800842491363,64.23402904265949,272.3826745823363,64.2341122221623,272.3799104371117,64.23398904255689
1136,19323+3417,HU  946,AB,2020.631,y,8.8573,0.0019,213.72,0.01,2.7,0.0,*,1,1,Gaia DR3 2046547213575103488,,.,$,19 32 22.44 +34 17 02.6,8.21,9.93,6.0,33.0,-5.0,6.0,U,.,33.54101966249684,7.810249675906654,293.09350000000006,34.284055555555554,293.09184700100843,34.282009113529845,293.0935322741892,34.28420222221572,293.0918201065441,34.28203578019317
1137,20202+6236,HU  958,AB,2021.7972,V,0.922,0.0023,354.65,0.15,0.9,0.0,:,1,1,,,$,$,20 20 09.87 +62 35 59.1,10.2,10.69,8.0,5.0,8.0,5.0,,.,9.433981132056603,9.433981132056603,305.041125,62.59975,305.04107311020533,62.60000499540736,305.0412022605365,62.5997722222006,305.04115037140525,62.60002721760796
1138,22352+1437,HU  982,AB,2021.8599,y,0.5497,0.0006,218.41,0.06,1.8,0.0,q,1,1,Gaia DR3 2732986165458391680,,.,$,22 35 12.10 +14 36 37.9,7.81,9.4,0.0,-2.0,0.0,-2.0,,.,2.0,2.0,338.8004166666666,14.610527777777776,338.8003186297844,14.610408128675765,338.8004166666666,14.610518888889022,338.8003186297844,14.610399239787014
1139,22463+6616,HU  984,AB,2021.7974,y,0.7831,0.001,6.9,0.08,0.3,0.0,:,1,1,,,$,$,22 46 17.81 +66 15 58.8,10.15,10.32,-29.0,-6.0,-29.0,-6.0,,.,29.61418578992169,29.61418578992169,341.5742083333333,66.26633333333335,341.57427326314485,66.26654928561824,341.57388810149405,66.26630666633736,341.5739530285604,66.26652261862226
1140,22479+1259,HU  985,AB,2021.8705,y,0.7365,0.0224,128.99,0.53,1.5,0.0433,:,12,4,,,$,$,22 47 54.00 +12 58 36.2,9.6,9.88,74.0,-24.0,74.0,-24.0,NO,.,77.79460135510689,77.79460135510689,341.975,12.976722222222222,341.9751631809134,12.976593501459185,341.9753375082387,12.976615555339691,341.9755006889773,12.97648683457665
1141,23087+1533,HU  995,AB,2021.8601,V,0.7908,0.0014,199.4,0.1,1.1,0.0,:,1,1,,,$,$,23 08 42.93 +15 32 54.2,9.85,10.68,59.0,32.0,59.0,32.0,,.,67.11929677819934,67.11929677819934,347.178875,15.54838888888889,347.17879926373166,15.54818169429877,347.1791471830991,15.548531110941951,347.1790714465569,15.548323916351835
1142,23087+1533,HU  995,AB,2021.8601,y,0.7857,0.0025,200.27,0.18,1.1,0.0,:,1,1,,,$,$,23 08 42.93 +15 32 54.2,9.85,10.68,59.0,32.0,59.0,32.0,,.,67.11929677819934,67.11929677819934,347.178875,15.54838888888889,347.17879651640413,15.548184154996868,347.1791471830991,15.548531110941951,347.1790686992326,15.548326377049932
1143,23221+6120,HU  997AB,AB,2021.8056,V,0.6881,0.0073,313.47,0.61,1.5,0.0,:,1,1,Gaia DR3 2014158384150497152,,.,$,23 22 05.04 +61 20 20.2,10.31,10.43,57.0,2.0,57.0,2.0,N,.,57.0350769263968,57.0350769263968,350.521,61.33894444444445,350.5207107822276,61.33907594285243,350.5215281881646,61.33895333230858,350.52123897261,61.33908483071655
1144,00078+6321,HU 1002,AB,2021.9505,y,0.3951,0.0007,275.15,0.11,1.0,0.0,q,1,1,Gaia DR3 431544436877565184,,.,$,00 07 46.53 +63 21 28.7,9.22,9.5,43.0,-14.0,43.0,-14.0,,.,45.22167621838005,45.22167621838005,1.943875,63.35797222222222,1.9436312369112088,63.35798207355552,1.944301191716004,63.35790999936565,1.944057428773279,63.35791985069893
1145,00431+7659,HU 1012,AB,2021.7989,y,0.451,0.022,112.42,0.29,0.4,0.1,:,6,2,,,$,$,00 43 03.47 +76 59 25.5,9.83,9.71,-21.0,-4.0,-21.0,-4.0,O,.,21.37755832643195,21.37755832643195,10.764458333333334,76.99041666666666,10.764972774773373,76.9903688860825,10.76404372919426,76.99039888856014,10.764558172130757,76.99035110797598
1146,00431+7659,HU 1012,AB,2021.9601,y,0.4084,0.0062,111.28,0.45,0.3,0.1,:,5,2,,,$,$,00 43 03.47 +76 59 25.5,9.83,9.71,-21.0,-4.0,-21.0,-4.0,O,.,21.37755832643195,21.37755832643195,10.764458333333334,76.99041666666666,10.764927914218276,76.99037549430766,10.76404372919426,76.99039888856014,10.7645133113687,76.99035771620115
1147,00448+7700,HU 1014,AB,2021.7976,y,0.7834,0.0021,157.19,0.15,0.4,0.0,:,1,1,,,$,$,00 44 48.07 +76 59 38.2,9.98,10.16,-5.0,-1.0,-5.0,-1.0,,.,5.0990195135927845,5.0990195135927845,11.200291666666663,76.99394444444445,11.200666516335616,76.99374385123188,11.20019292498204,76.99393999998142,11.20056777614762,76.99373940676885
1148,00587+6726,HU 1019,AB,2021.8399,y,1.0411,0.0029,189.64,0.17,2.4,0.35,q,2,2,,,$,$,00 58 39.94 +67 26 24.6,8.59,10.38,22.0,-14.0,22.0,-14.0,,.,26.0768096208106,26.0768096208106,14.666416666666668,67.44016666666667,14.666290438798637,67.43988155578066,14.66667152923718,67.4401044442446,14.666545298316446,67.43981933335859
1149,01455+3452,HU 1031,AB,2021.8769,y,1.1202,0.0072,154.59,0.37,2.7,0.0,:,1,1,,,$,$,01 45 28.09 +34 51 46.6,9.0,10.94,-4.0,-28.0,-4.0,-28.0,,.,28.284271247461906,28.284271247461906,26.367041666666665,34.86294444444444,26.367204391078197,34.86266337980335,26.367020000268504,34.86282,26.36718272475408,34.86253893535892
1150,02161+3501,HU 1036,AB,2021.8467,V,0.564,0.0026,341.11,0.27,1.1,0.0,:,1,1,,,$,$,02 16 06.99 +35 01 20.6,10.34,10.53,38.0,-21.0,38.0,-21.0,,.,43.41658669218482,43.41658669218482,34.029124999999986,35.02238888888889,34.029063063793984,35.02253711776749,34.02933123146866,35.02229555538257,34.02926929563655,35.02244378426117
1151,02161+3501,HU 1036,AB,2021.8467,y,0.5158,0.0023,331.91,0.25,0.6,0.0,:,1,1,,,$,$,02 16 06.99 +35 01 20.6,10.34,10.53,38.0,-21.0,38.0,-21.0,,.,43.41658669218482,43.41658669218482,34.029124999999986,35.02238888888889,34.02904261962942,35.022515289814656,34.02933123146866,35.02229555538257,34.02924885141693,35.022421956308335
1152,03151+1618,HU 1055AB,AB,2021.8961,V,0.5698,0.0011,116.93,0.11,1.0,0.0,:,1,1,Gaia DR3 55259667705628928,,.,$,03 15 07.58 +16 18 12.9,9.4,9.9,122.0,-82.0,122.0,-82.0,NO,!,146.99659860010368,146.99659860010368,48.78158333333333,16.303583333333336,48.781730359763976,16.30351164902508,48.782148272000654,16.303218888144134,48.78229529822458,16.30314720383588
1153,03151+1618,HU 1055AB,AB,2021.8961,y,0.5956,0.0065,116.96,0.3,1.0,0.0803,:,2,1,Gaia DR3 55259667705628928,,.,$,03 15 07.58 +16 18 12.9,9.4,9.9,122.0,-82.0,122.0,-82.0,NO,!,146.99659860010368,146.99659860010368,48.78158333333333,16.303583333333336,48.78173697607969,16.30350832600316,48.782148272000654,16.303218888144134,48.78230191453071,16.30314388081396
1154,03151+1618,HU 1055AB,AB,2022.0846,y,0.563,0.0127,116.94,0.64,0.9,0.0195,q,3,1,Gaia DR3 55259667705628928,,.,$,03 15 07.58 +16 18 12.9,9.4,9.9,122.0,-82.0,122.0,-82.0,NO,!,146.99659860010368,146.99659860010368,48.78158333333333,16.303583333333336,48.78172859226731,16.303512480173,48.782148272000654,16.303218888144134,48.78229353073032,16.303148034983803
