wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016,epoch_prop_flag
06422+1451,KU   27,AB,2021.1675,y,6.9074,0.0026,187.21,0.02,1.2,0.0,:,1,1,,,$,$,06 42 11.50 +14 51 29.5,10.14,10.4,2.0,-4.0,1.0,-9.0,,4.47213595499958,9.055385138137417,100.54791666666667,14.858194444444448,100.54766752650212,14.856290893786404,100.54792586305014,14.85817666666677,100.54767212465286,14.856250893786978,
11374+4728,KU   39,AB,2022.3532,V,1.1523,0.0031,156.04,0.41,0.7,0.0347,:,3,1,Gaia DR3 787091072396372608,Gaia DR3 787091072397230464,.,.,11 37 24.61 +47 27 44.8,10.68,11.16,98.0,-24.0,98.0,-24.0,NO,100.89598604503551,100.89598604503551,174.35254166666667,47.46244444444445,174.35273393090748,47.46215194279029,174.3531859084219,47.46233777597514,174.3533781690782,47.462045274321,
11374+4728,KU   39,AB,2022.3012,y,1.1712,0.0055,155.55,0.37,0.6,0.0304,:,3,1,Gaia DR3 787091072396372608,Gaia DR3 787091072397230464,.,.,11 37 24.61 +47 27 44.8,10.68,11.16,98.0,-24.0,98.0,-24.0,NO,100.89598604503551,100.89598604503551,174.35254166666667,47.46244444444445,174.35274083793394,47.46214828591701,174.3531859084219,47.46233777597514,174.35338507605985,47.46204161744772,
23249+1005,KU  139,AB,2021.8604,y,42.2474,0.0118,8.86,0.02,0.7,0.0,:,1,1,Gaia DR3 2762472494627318144,Gaia DR3 2762472597705755008,.,.,23 24 51.08 +10 04 32.1,11.05,12.27,2.0,3.0,40.0,-7.0,,3.605551275463989,40.607881008493905,351.21283333333326,10.075583333333332,351.2146692033721,10.087178686189754,351.2128423614557,10.075596666666337,351.2148497722925,10.087147575030063,
01230-1258,KUI   6BC,BC,2022.06,V,1.226,0.0138,333.99,1.03,2.9,0.2435,:,2,1,Gaia DR3 2456361654226797440,Gaia DR3 2456361654225919488,.,.,01 23 00.61 -12 57 30.2,10.51,13.2,452.0,-25.0,481.0,-34.0,NT,452.6908437333364,482.2001659062344,20.752541666666662,-12.958388888888889,20.75238842102094,-12.95808282559897,20.75460305338717,-12.958499991894525,20.75458206250996,-12.958233927530966,
02280+0158,KUI   8,AB,2020.943,y,0.4771,0.0005,40.18,0.05,0.8,0.0,q,1,1,,,$,$,02 27 59.93 +01 57 39.1,7.09,7.63,-2.0,-14.0,-2.0,-14.0,O,14.142135623730951,14.142135623730951,36.999708333333324,1.9608611111111112,36.99979388917099,1.9609623651525772,36.99969943923683,1.9607988888898304,36.99978499507396,1.9609001429312969,
03480+6840,"KUI  13A,BC","A,BC",2021.9699,V,17.0295,0.0002,12.38,0.0,3.1,0.0,:,1,1,Gaia DR3 493650660400463488,Gaia DR3 493650660396520064,.,!,03 48 01.03 +68 40 22.4,9.43,10.66,127.0,249.0,99.0,250.0,NT,279.5174413162799,268.8884527085535,57.00429166666667,68.67288888888889,57.0070807964584,68.6775092870129,57.00584372799795,68.67399554841674,57.008290921243514,68.67862039377813,
03480+6840,"KUI  13A,BC","A,BC",2022.112,V,17.2834,0.0043,12.75,0.01,1.9,0.0,q,1,1,Gaia DR3 493650660400463488,Gaia DR3 493650660396520064,.,!,03 48 01.03 +68 40 22.4,9.43,10.66,127.0,249.0,99.0,250.0,NT,279.5174413162799,268.8884527085535,57.00429166666667,68.67288888888889,57.00720560986562,68.67757142808541,57.00584372799795,68.67399554841674,57.00841573801331,68.67868253485062,
03480+6840,KUI  13BC,BC,2022.112,V,0.6264,0.0144,354.01,0.84,0.7,0.2137,:,3,1,Gaia DR3 493650660396520064,Gaia DR3 493650660400100736,.,.,03 48 01.85 +68 40 40.1,10.66,11.16,100.0,45.0,$,$,NO,109.65856099730654,$,57.007708333333326,68.67780555555557,57.00765839580367,68.67797860552974,57.00893064799589,68.6780055511362,57.008880719924434,68.67817860111035,!
04255+1756,KUI  17AB,AB,2021.9538,y,1.8068,0.0032,343.84,0.1,4.3,0.0,*,1,1,Gaia DR3 3314063977537054208,Gaia DR3 3314063977537054464,.,.,04 25 29.38 +17 55 40.4,4.26,7.85,108.0,-33.0,108.0,-33.0,N,112.92918134831227,112.92918134831227,66.37241666666665,17.92788888888889,66.3722698516047,17.92837094720143,66.37292116220159,17.927742221574015,66.37277434851288,17.92822427988653,
06565+4004,KUI  27AB,AB,2021.2167,V,38.295,0.0,6.19,0.0,3.9,0.0,:,1,1,Gaia DR3 950395658954590080,Gaia DR3 950395654664758272,.,.,06 56 28.12 +40 04 27.6,9.23,11.08,110.0,-446.0,142.0,-346.0,NV,459.3647787978525,374.0053475553525,104.11716666666665,40.074333333333335,104.11866583126476,40.084908804901325,104.11780554322925,40.07235110938797,104.11949069630728,40.08337102422256,
07019-0121,KUI  28,AB,2021.1513,y,24.7772,0.0953,254.12,0.22,6.2,0.0,*,1,1,Gaia DR3 3109165965617890304,Gaia DR3 3109165965617895680,.,.,07 01 52.92 -01 20 45.2,6.34,10.11,13.0,-39.0,-6.0,-4.0,,41.10960958218893,7.211102550927978,105.4705,-1.345888888888889,105.46387827230359,-1.347772108777574,105.47055779372522,-1.3460622222188492,105.46385159825766,-1.3477898865549305,
07019-0121,KUI  28,AB,2022.0987,y,24.5932,0.0178,253.77,0.04,5.2,0.0406,*,2,1,Gaia DR3 3109165965617890304,Gaia DR3 3109165965617895680,.,.,07 01 52.92 -01 20 45.2,6.34,10.11,13.0,-39.0,-6.0,-4.0,,41.10960958218893,7.211102550927978,105.4705,-1.345888888888889,105.46393899066697,-1.347798226952762,105.47055779372522,-1.3460622222188492,105.46391231662075,-1.3478160047301184,
09175+7715,KUI  39,AB,2021.2388,V,0.2465,0.0011,175.67,1.92,0.4,0.15,:,6,2,Gaia DR3 1131554695144286464,,.,$,09 17 30.49 +77 14 40.6,10.92,11.04,-106.0,-2.0,-106.0,-2.0,NO P,106.01886624558857,106.01886624558857,139.37704166666663,77.24461111111111,139.37706508123543,77.24454283432551,139.37490790809778,77.24460221366651,139.37493133389876,77.24453393688096,
18488-1836,KUI  88,AB,2021.5867,V,0.4202,0.0053,144.74,0.73,0.5,0.0,:,1,1,Gaia DR3 4098425954745263104,,.,$,18 48 45.41 -18 36 04.2,6.87,8.14,3.0,-2.0,3.0,-2.0,O,3.605551275463989,3.605551275463989,282.18920833333334,-18.601166666666668,282.189279429609,-18.601261975111427,282.1892224015646,-18.601175555554896,282.18929349784815,-18.60127086399966,
19420+4015,KUI  94,AB,2020.6804,V,0.482,0.0056,154.71,0.67,1.8,0.0377,q,3,1,Gaia DR3 2076394762376371200,,.,$,19 41 57.63 +40 15 14.6,6.5,7.8,-10.0,30.0,$,$,NO,31.622776601683793,$,295.490125,40.25405555555555,295.49019994527504,40.253934498938676,295.4900667645388,40.25418888887222,295.4901417099181,40.25406783225534,!
19420+4015,KUI  94,AB,2020.5684,y,0.4814,0.0033,155.06,0.18,1.9,0.1021,q,3,1,Gaia DR3 2076394762376371200,,.,$,19 41 57.63 +40 15 14.6,6.5,7.8,-10.0,30.0,$,$,NO,31.622776601683793,$,295.490125,40.25405555555555,295.49019888284556,40.253934302926474,295.4900667645388,40.25418888887222,295.49014064748883,40.25406763624314,!
19420+4015,KUI  94,AB,2020.683,y,0.4706,0.0043,155.06,0.44,1.9,0.0713,q,3,1,Gaia DR3 2076394762376371200,,.,$,19 41 57.63 +40 15 14.6,6.5,7.8,-10.0,30.0,$,$,NO,31.622776601683793,$,295.490125,40.25405555555555,295.49019722531887,40.25393702317708,295.4900667645388,40.25418888887222,295.4901389899598,40.254070356493756,!
19420+4015,KUI  94,AB,2021.5485,y,0.4774,0.0023,153.95,0.3,1.9,0.0364,q,3,1,Gaia DR3 2076394762376371200,,.,$,19 41 57.63 +40 15 14.6,6.5,7.8,-10.0,30.0,$,$,NO,31.622776601683793,$,295.490125,40.25405555555555,295.49020130737085,40.25393641622925,295.4900667645388,40.25418888887222,295.49014307201224,40.25406974954591,!
19420+4015,KUI  94,AB,2021.7084,y,0.4751,0.0003,153.58,0.03,2.0,0.05,q,6,2,Gaia DR3 2076394762376371200,,.,$,19 41 57.63 +40 15 14.6,6.5,7.8,-10.0,30.0,$,$,NO,31.622776601683793,$,295.490125,40.25405555555555,295.4902019413915,40.25393736694882,295.4900667645388,40.25418888887222,295.49014370603214,40.25407070026549,!
21000+4004,KUI 103,AB,2021.8053,V,1.0305,0.0483,82.33,1.26,2.5,0.2268,:,3,1,Gaia DR3 1873073175244118784,,.,$,21 00 05.49 +40 04 12.3,10.49,12.4,601.0,-253.0,$,$,NO,652.0812832768627,$,315.022875,40.070083333333336,315.0232457106402,40.070121537754176,315.02636541537623,40.06895883653364,315.0267361279741,40.06899704095441,!
22007+6229,KUI 110,AB,2021.8218,y,1.0145,0.0021,222.97,0.12,3.6,0.0,q,1,1,Gaia DR3 2204409870400823936,,.,$,22 00 39.27 +62 29 16.1,6.73,10.02,0.0,-2.0,-2.0,-3.0,,2.0,3.605551275463989,330.16362499999997,62.48780555555555,330.1632091824788,62.4875993547985,330.16362499999997,62.487796666666796,330.1631899399936,62.487586021464054,
22329+5348,"KUI 112Aa,Ab","Aa,Ab",2021.8028,V,0.3016,0.0186,285.4,9.82,0.6,0.0,:,5,2,Gaia DR3 2003261399291679104,Gaia DR3 2003261399275540480,.,.,22 32 57.27 +53 47 41.0,10.8,10.8,138.0,10.0,$,$,NO P,138.36184445142382,$,338.23862499999996,53.79472222222222,338.2384882596099,53.79474446984585,338.23966335236645,53.7947666621815,338.2395266125271,53.79478890980513,!
11261+5023,KUI 121,AB,2022.3012,V,4.9788,0.0101,265.87,0.12,3.6,0.0,:,1,1,Gaia DR3 790236569006916096,Gaia DR3 790236564711426944,.,.,11 26 05.48 +50 22 32.7,10.09,13.9,-467.0,126.0,-469.0,127.0,T,483.6992867474584,485.8909342640589,171.52283333333332,50.37575,171.52067040798218,50.37565037670979,171.51957879805965,50.376309954586446,171.5174019412136,50.37621477535103,
11261+5023,KUI 121,AB,2022.3012,y,4.9257,0.0142,266.06,0.17,3.6,0.0,*,1,1,Gaia DR3 790236569006916096,Gaia DR3 790236564711426944,.,.,11 26 05.48 +50 22 32.7,10.09,13.9,-467.0,126.0,-469.0,127.0,T,483.6992867474584,485.8909342640589,171.52283333333332,50.37575,171.52069297518767,50.375655965456524,171.51957879805965,50.376309954586446,171.51742450803403,50.376220364097755,
11293+3025,L    11,AB,2021.2992,V,1.0329,0.0037,274.63,0.2,3.5,0.0,,1,1,Gaia DR3 4022691525057422208,,.,$,11 29 18.83 +30 25 28.3,7.22,10.35,33.0,-141.0,32.0,-137.0,O,144.81022063376605,140.68759717899798,172.32845833333332,30.42452777777778,172.3281266837204,30.424550937508826,172.32862842058725,30.423901111010622,172.32829161688431,30.423942048525742,
11293+3025,L    11,AB,2021.2992,y,1.0194,0.0057,273.32,0.32,3.7,0.0,,1,1,Gaia DR3 4022691525057422208,,.,$,11 29 18.83 +30 25 28.3,7.22,10.35,33.0,-141.0,32.0,-137.0,O,144.81022063376605,140.68759717899798,172.32845833333332,30.42452777777778,172.32813049793864,30.424544176260774,172.32862842058725,30.423901111010622,172.32829543109114,30.42393528727769,
18260+2606,L    22,AB,2021.5702,V,8.5394,0.0115,298.87,0.08,1.5,0.0,:,1,1,,,$,$,18 36 48.56 +25 52 54.4,10.0,10.0,-4.0,-4.0,-7.0,-10.0,N,5.656854249492381,12.206555615733702,279.20233333333334,25.881777777777774,279.2000244766883,25.88292304468111,279.2023135735901,25.881759999998945,279.1999898968101,25.88287860023326,
20329+1357,L    35CD,CD,2021.845,V,0.5219,0.0097,129.95,0.02,0.4,0.0,:,6,2,Gaia DR3 1804320884949038976,Gaia DR3 1804320884946217344,.,.,20 32 53.06 +13 58 09.1,10.6,10.92,-77.0,141.0,$,$,NO,160.65490966665163,$,308.2210833333333,13.969194444444444,308.2211978566846,13.969101355018823,308.220730680716,13.969821110847116,308.2208452042098,13.969728021421503,!
04557+2211,LAR   1,AB,2022.0794,y,15.0726,0.0126,212.64,0.05,2.6,0.0,:,1,1,Gaia DR3 3412430544070253056,Gaia DR3 3412430170409736064,.,.,04 55 39.43 +22 11 15.1,9.27,10.91,-3.0,-8.0,-2.0,-9.0,,8.54400374531753,9.219544457292887,73.91429166666667,22.187527777777778,73.91185293686202,22.18400212751766,73.91427726708865,22.18749222222214,73.91184333738452,22.183962127517994,
09482-1011,LDS 281,AB,2021.3045,V,10.8134,0.0899,227.94,0.48,4.4,0.0,:,1,1,Gaia DR3 3770732079001400704,Gaia DR3 3770732040347043712,.,.,09 48 13.96 -10 11 30.0,9.12,12.55,142.0,-189.0,149.0,-191.0,N,236.40008460235373,242.24367896810023,147.05816666666666,-10.191666666666666,147.05590080570718,-10.193678877788107,147.058807897181,-10.19250666602865,147.05657365044416,-10.194527765975568,
13581-1843,LDS 466,AB,2021.3569,V,14.3537,0.2932,206.7,1.17,5.6,0.0,:,1,1,Gaia DR3 6290932675414862592,,.,$,13 58 04.10 -18 42 30.2,9.54,13.0,-146.0,-98.0,-149.0,-106.0,,175.84083712266613,182.8578683021324,209.5170833333333,-18.708388888888884,209.51519185915532,-18.711950875208025,209.51639824499438,-18.708824443193325,209.51449267879028,-18.712421985015535,
19206-0740,LDS 678AB,AB,2020.571,C,27.324,0.5162,305.8,1.0,1.8,0.559,:,3,1,Gaia DR3 4201781696994073472,Gaia DR3 4201781696994082944,.,.,19 20 34.93 -07 40 00.1,12.3,11.7,-61.0,-163.0,-61.0,-163.0,NV,174.04022523543227,174.04022523543227,290.14554166666665,-7.666694444444445,290.1393302319534,-7.66225457118294,290.14526810975036,-7.66741888879127,290.1390566778901,-7.662979015529812,
19206-0740,LDS 678AB,AB,2020.6843,C,27.4134,1.1857,305.59,2.48,3.3,1.6863,:,3,1,Gaia DR3 4201781696994073472,Gaia DR3 4201781696994082944,.,.,19 20 34.93 -07 40 00.1,12.3,11.7,-61.0,-163.0,-61.0,-163.0,NV,174.04022523543227,174.04022523543227,290.14554166666665,-7.666694444444445,290.1392934777033,-7.662262710720782,290.14526810975036,-7.66741888879127,290.13901992363475,-7.662987155067652,
19206-0740,LDS 678AB,AB,2020.6804,V,27.4741,0.3821,305.44,0.04,4.2,3.35,:,3,2,Gaia DR3 4201781696994073472,Gaia DR3 4201781696994082944,.,.,19 20 34.93 -07 40 00.1,12.3,11.7,-61.0,-163.0,-61.0,-163.0,NV,174.04022523543227,174.04022523543227,290.14554166666665,-7.666694444444445,290.1392679314751,-7.662269160269653,290.14526810975036,-7.66741888879127,290.1389943774024,-7.662993604616524,
19206-0740,LDS 678AB,AB,2021.7151,V,27.163,0.3793,305.65,0.05,0.8,0.2,:,3,2,Gaia DR3 4201781696994073472,Gaia DR3 4201781696994082944,.,.,19 20 34.93 -07 40 00.1,12.3,11.7,-61.0,-163.0,-61.0,-163.0,NV,174.04022523543227,174.04022523543227,290.14554166666665,-7.666694444444445,290.1393551928203,-7.662296768595961,290.14526810975036,-7.66741888879127,290.13908163872986,-7.663021212942833,
01121+1350,LDS 876,AB,2021.9533,y,34.5176,0.218,147.42,0.36,4.5,0.0,:,1,1,Gaia DR3 2590779768220164096,Gaia DR3 2590779768220164224,.,.,01 12 03.02 +13 51 26.0,10.49,14.68,163.0,46.0,160.0,49.0,V,169.36646657470303,167.3349933516597,18.01258333333333,13.857222222222221,18.017900954184476,13.849142741325222,18.013329495015817,13.85742666553369,18.01863335740168,13.849360518011679,
09371+0030,LDS 910AB,AB,2021.2826,C,29.3402,0.2116,102.13,0.41,4.3,0.0,:,1,1,Gaia DR3 3840392939553534464,Gaia DR3 3840392943848846464,.,.,09 37 07.21 +00 30 20.3,10.72,14.17,139.0,-132.0,118.0,-146.0,VW,191.68985366993215,187.72320048411703,144.28004166666668,0.5056388888888889,144.28801006695247,0.5039263087537071,144.28065946843662,0.5050522222019803,144.2885345316214,0.5032774198538236,
09371+0030,LDS 910AB,AB,2021.3223,V,28.8066,0.2072,101.46,0.12,4.5,0.2,:,2,2,Gaia DR3 3840392939553534464,Gaia DR3 3840392943848846464,.,.,09 37 07.21 +00 30 20.3,10.72,14.17,139.0,-132.0,118.0,-146.0,VW,191.68985366993215,187.72320048411703,144.28004166666668,0.5056388888888889,144.28788427613472,0.5040490497486074,144.28065946843662,0.5050522222019803,144.2884087408135,0.5034001608487187,
09371+0030,LDS 910AB,AB,2021.362,y,28.5431,0.2558,102.05,0.51,3.7,0.0,:,1,1,Gaia DR3 3840392939553534464,Gaia DR3 3840392943848846464,.,.,09 37 07.21 +00 30 20.3,10.72,14.17,139.0,-132.0,118.0,-146.0,VW,191.68985366993215,187.72320048411703,144.28004166666668,0.5056388888888889,144.2877959042503,0.5039836603297804,144.28065946843662,0.5050522222019803,144.28832036892382,0.5033347714298947,
12324+1211,LDS 937,AB,2022.4298,y,41.6737,0.0268,121.55,0.04,2.2,0.0,:,1,1,Gaia DR3 3907643060734192896,Gaia DR3 3907643060733826432,.,.,12 32 16.21 +12 10 45.7,11.02,12.45,-273.0,-14.0,-270.0,-13.0,NV,273.3587386567329,270.31278179176064,188.06754166666664,12.17936111111111,188.07763349311176,12.173303858894888,188.0663003950372,12.179298886117055,188.07640588981303,12.173246078407201,
14152+2216,LDS 954,AB,2022.4301,V,23.5977,0.0236,197.69,0.06,0.7,0.0,:,1,1,Gaia DR3 1253697006628224000,Gaia DR3 1253696800469842432,.,.,14 15 09.94 +22 15 58.8,11.91,12.5,-164.0,110.0,-164.0,110.0,NV,197.47404892795407,197.47404892795407,213.7914166666666,22.266333333333336,213.7892644486225,22.260088354804893,213.7906290442258,22.266822220316286,213.78847686132588,22.260577241788436,
14193+2421,LDS 957,AB,2021.3622,V,26.9282,0.0847,106.35,0.18,2.5,0.0,:,1,1,Gaia DR3 1255695162853191936,Gaia DR3 1255695261636767488,.,.,14 19 14.02 +24 19 54.3,11.66,13.76,-366.0,122.0,-367.0,122.0,NV,385.7978745405423,386.74668712220404,214.80841666666666,24.33175,214.81629379459054,24.32964412973755,214.80663141858076,24.332292211772092,214.8145036985282,24.33018634145354,
14193+2421,LDS 957,AB,2021.3622,y,27.1567,0.1126,106.04,0.24,2.2,0.0,:,1,1,Gaia DR3 1255695162853191936,Gaia DR3 1255695261636767488,.,.,14 19 14.02 +24 19 54.3,11.66,13.76,-366.0,122.0,-367.0,122.0,NV,385.7978745405423,386.74668712220404,214.80841666666666,24.33175,214.8163731304374,24.329665452694506,214.80663141858076,24.332292211772092,214.8145830340738,24.33020766441049,
18203+1519,LDS1010,AB,2021.4773,V,7.7444,0.0138,13.68,0.1,0.6,0.0,:,1,1,,,$,$,18 20 23.92 +15 19 13.7,13.4,13.5,-40.0,1.0,-2.0,1.0,,40.01249804748511,2.23606797749979,275.09966666666656,15.320472222222223,275.1001941798467,15.32256241737905,275.09948233842863,15.320476666591041,275.1001849633427,15.322566861823237,
19424+1641,LDS1027,AB,2021.5705,y,11.2209,0.0044,91.98,0.02,2.2,0.0,:,1,1,,,$,$,19 42 18.26 +16 41 10.1,9.84,10.2,-9.0,-19.0,1.0,-5.0,,21.02379604162864,5.0990195135927845,295.57608333333326,16.686138888888888,295.5793353220729,16.686031172036238,295.57604157499065,16.68605444444157,295.5793399618877,16.686008949814312,
12311+6116,LDS1314,AB,2021.2994,V,23.344,2.068,218.25,5.08,7.2,0.0,:,1,1,Gaia DR3 1583101791137799552,Gaia DR3 1583101688058584320,.,.,12 31 05.48 +61 16 20.7,10.51,15.03,-104.0,193.0,-109.0,185.0,NV,219.23731434224422,214.72307747422028,187.7728333333333,61.27241666666667,187.7644824226629,61.26732406611365,187.77187163779814,61.27327444102938,187.76347465632975,61.2681462845872,
13228+7441,LDS1768,AB,2021.283,C,10.5331,0.6035,143.58,3.28,4.4,0.0,,1,1,,,$,$,13 22 34.24 +74 39 48.1,11.06,16.8,-157.0,55.0,-63.0,-95.0,,166.35504200354134,113.99122773266372,200.64266666666666,74.66336111111112,200.64923335827112,74.6610066138652,200.64002842269926,74.6636055400589,200.64817490336637,74.66058438915537,
13349+7430,LDS1775AB,AB,2022.3533,V,14.259,0.0451,323.53,0.18,4.5,0.0,:,1,1,Gaia DR3 1712527263348767488,Gaia DR3 1712527259053051392,.,.,13 34 53.66 +74 30 01.4,9.62,13.24,-433.0,-20.0,-439.0,-22.0,NV,433.4616476690873,439.5509071768593,203.7235833333333,74.50038888888889,203.7147715144877,74.50357389063774,203.7163819696383,74.5002998834604,203.7074689031048,74.50347599304256,
13566+6440,LDS2332,AB,2021.3566,V,7.8142,0.063,81.25,0.46,4.0,0.0,:,1,1,Gaia DR3 1670968816195091584,Gaia DR3 1670968816195091968,.,.,13 56 42.66 +64 39 56.6,10.29,13.76,77.0,-159.0,69.0,-152.0,,176.6635219845908,166.9281282468596,209.17774999999997,64.66572222222223,209.1827637445413,64.66605233809605,209.17854975314464,64.66501555340784,209.1834804159937,64.66537678081754,
14245+6015,LDS2710,AB,2021.3869,V,8.6926,0.0161,153.61,0.11,4.3,0.0,:,1,1,Gaia DR3 1612283585653429760,Gaia DR3 1612283585653429632,.,.,14 24 26.89 +60 15 24.8,9.6,13.88,-205.0,125.0,-206.0,128.0,NV,240.10414407085938,242.52834885843757,216.1120416666666,60.256888888888895,216.11420483224225,60.25472588838036,216.110205133081,60.257444431757285,216.11235946112944,60.255294764459,
14245+6015,LDS2710,AB,2021.3869,y,8.6946,0.0187,153.58,0.12,4.3,0.0,*,1,1,Gaia DR3 1612283585653429760,Gaia DR3 1612283585653429632,.,.,14 24 26.89 +60 15 24.8,9.6,13.88,-205.0,125.0,-206.0,128.0,NV,240.10414407085938,242.52834885843757,216.1120416666666,60.256888888888895,216.1142076128481,60.2547259530492,216.110205133081,60.257444431757285,216.1123622417316,60.25529482912784,
01024+4102,LDS3222,AB,2021.8466,C,26.7919,0.404,163.3,0.86,1.8,0.0,:,1,1,,,$,$,01 02 26.28 +41 02 09.9,12.89,14.67,-152.0,-118.0,-152.0,-118.0,V,192.4266093865399,192.4266093865399,15.6095,41.03608333333333,15.612334909071356,41.02895499734971,15.608604396777924,41.035558885430646,15.611439402813277,41.02843054944789,
01024+4102,LDS3222,AB,2021.8466,V,26.5216,0.0,163.97,31.55,6.1,0.0,:,1,1,,,$,$,01 02 26.28 +41 02 09.9,12.89,14.67,-152.0,-118.0,-152.0,-118.0,V,192.4266093865399,192.4266093865399,15.6095,41.03608333333333,15.612196738722314,41.029002644399135,15.608604396777924,41.035558885430646,15.611301231816222,41.02847819649732,
01592+0330,LDS3331,AB,2021.8702,V,4.263,0.0106,53.06,0.21,1.4,0.15,:,6,2,Gaia DR3 2517883830925784704,Gaia DR3 2517883865285522944,.,.,01 59 12.38 +03 31 09.3,11.6,12.48,264.0,24.0,266.0,44.0,T,265.08866441249427,269.6145396672813,29.801583333333337,3.51925,29.802531585556494,3.519961658065447,29.8027588835986,3.519356665926126,29.803716042523522,3.5201572128676757,
01592+0330,LDS3331,AB,2022.0846,V,4.2587,0.0068,53.24,0.05,1.2,0.0608,:,3,1,Gaia DR3 2517883830925784704,Gaia DR3 2517883865285522944,.,.,01 59 12.38 +03 31 09.3,11.6,12.48,264.0,24.0,266.0,44.0,T,265.08866441249427,269.6145396672813,29.801583333333337,3.51925,29.80253286209954,3.519957966322431,29.8027588835986,3.519356665926126,29.803717319061867,3.520153521124661,
09297-1435,LDS3898,AB,2021.3019,V,34.1539,0.067,257.56,0.11,4.2,0.0,:,1,1,,,$,$,09 29 38.61 -14 35 20.6,9.56,11.83,-137.0,-36.0,-134.0,-40.0,,141.65097952361643,139.84276885130672,142.410875,-14.589055555555555,142.40130179266367,-14.5910990647057,142.41024582435796,-14.589215554710973,142.40068638882747,-14.59127684167498,
09297-1435,LDS3898,AB,2021.2964,y,34.2099,0.2034,257.67,0.19,2.8,0.15,:,2,2,,,$,$,09 29 38.61 -14 35 20.6,9.56,11.83,-137.0,-36.0,-134.0,-40.0,,141.65097952361643,139.84276885130672,142.410875,-14.589055555555555,142.4012820533441,-14.591084595431592,142.41024582435796,-14.589215554710973,142.40066664954833,-14.591262372400873,
11272-1604,LDS4100AB,AB,2021.3047,y,51.1659,0.089,159.32,0.2,4.6,0.2075,:,2,1,,,$,$,11 27 14.58 -16 03 43.5,10.8,14.43,-185.0,-115.0,-186.0,-119.0,N,217.83020910791964,220.80987296767324,171.81074999999996,-16.062083333333334,171.8159734546659,-16.075380255007968,171.80989437415263,-16.06259444273783,171.8151131462273,-16.075909142170055,
11403+0931,LDS4131,AB,2021.3102,y,63.1002,0.1422,88.4,0.13,4.4,0.0,:,1,1,,,$,$,11 40 16.71 +09 30 44.3,9.75,13.43,-149.0,-90.0,-143.0,-91.0,V,174.07182425654074,169.49926253526885,175.06962499999997,9.512305555555555,175.08739029503488,9.512794512482712,175.06895354616046,9.511905554920533,175.0867458786919,9.512390067453884,
13133+3709,LDS4327,AB,2021.3785,V,6.841,0.3994,76.03,3.35,5.1,0.9743,:,2,1,,,$,$,13 13 19.35 +37 09 13.9,11.81,15.7,-236.0,-19.0,-127.0,37.0,N,236.76359517459605,132.2800060477773,198.330625,37.15386111111111,198.33293873250628,37.15431984193468,198.32930898249796,37.15377665939279,198.33223053001913,37.1544842842697,
13315-0800,LDS4371,AB,2022.3261,y,31.2041,0.1856,31.05,0.34,4.6,0.0,:,1,1,,,$,$,13 31 28.68 -08 00 26.4,8.93,12.42,-252.0,-113.0,-250.0,-117.0,T,276.1756687327832,276.0235497199469,202.8695,-8.007333333333332,202.87401466727883,-7.999907447935387,202.86836897138772,-8.007835554007768,202.8728926354838,-8.000427446413092,
16416+1647,LDS4687,AB,2021.4773,V,23.7259,0.4736,274.37,1.14,4.0,0.0,:,1,1,,,$,$,16 41 30.79 +16 47 21.5,11.93,15.14,-122.0,39.0,-130.0,54.0,,128.08200498118384,140.7693148381422,250.37829166666663,16.789305555555554,250.37142769397624,16.789807620050567,250.37772530176454,16.789478888112086,250.37082418858455,16.79004761916785,
06438+5108,LDS6200,AB,2022.1122,V,1.3585,0.0146,262.51,0.61,1.2,0.0,:,1,1,Gaia DR3 991713931537805440,Gaia DR3 991713927241075840,.,.,06 43 49.80 +51 08 17.2,12.4,14.9,86.0,-870.0,105.0,-911.0,T,874.2402415812257,917.0310790807474,100.9575,51.13811111111111,100.95690370746065,51.13806191938545,100.95810912119767,51.13424444292832,100.95764739821891,51.13401302820794,
15190+2541,LDS6304,AB,2021.3787,y,3.2747,0.0343,156.34,0.6,5.9,0.0,*,1,1,Gaia DR3 1270321278844517888,Gaia DR3 1270321278842133504,.,.,15 18 59.06 +25 41 30.1,7.96,13.7,-565.0,-125.0,-544.0,-113.0,NT,578.6622503671723,555.612274882404,229.74608333333333,25.691694444444447,229.74648842382695,25.690861266527964,229.74329675221887,25.69113886242509,229.74380543232135,25.690359019773258,
12049+1729,LEP  49,AB,2022.3014,y,27.0924,0.1382,206.64,0.29,6.0,0.0,*,1,1,,,$,$,12 04 56.96 +17 28 35.8,8.66,13.4,29.0,-209.0,19.0,-188.0,NV,211.00236965494014,188.95766721676048,181.23733333333328,17.47661111111111,181.2337957806593,17.46988432721987,181.2374684590146,17.475682222191065,181.23388430805184,17.469048771657746,
